TIRF Data File: Project 1654; Run 3
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AMBTMP	SR
7.110	20.10	207.66	-0.067	-0.034	24.870	25.681	55.36	-52.03	30.10	-1066.04	-3.98	-3.28	0.05	-0.03	29.17	32.11	33.77	34.88	26.89	-0.032
7.120	20.14	207.93	-0.061	-0.039	24.870	25.695	55.36	-51.26	33.61	-1066.15	-3.57	-2.85	0.05	-0.03	29.19	32.17	33.86	34.97	26.87	-0.032
7.130	20.18	208.34	-0.070	-0.033	24.869	25.698	55.30	-51.01	36.33	-1064.10	-3.83	-2.71	0.05	-0.03	29.21	32.30	33.98	35.08	26.88	-0.032
7.140	20.22	208.75	-0.066	-0.036	24.868	25.701	55.36	-51.35	39.13	-1064.35	-3.71	-2.44	0.05	-0.04	29.23	32.38	34.23	35.20	26.89	-0.032
7.150	20.27	209.09	-0.069	-0.030	24.866	25.718	55.46	-53.06	42.54	-1059.31	-4.34	-2.48	0.05	-0.04	29.24	32.47	34.28	35.26	26.88	-0.033
7.160	20.31	209.50	-0.063	-0.033	24.867	25.726	55.30	-54.91	43.98	-1058.34	-3.93	-2.37	0.05	-0.04	29.28	32.53	34.43	35.44	26.87	-0.033
7.170	20.36	210.05	-0.063	-0.033	24.865	25.712	55.41	-55.50	41.90	-1058.82	-3.76	-1.81	0.05	-0.04	29.29	32.60	34.57	35.58	26.89	-0.033
7.180	20.40	210.46	-0.064	-0.040	24.870	25.721	55.36	-58.96	40.60	-1054.84	-4.25	-2.15	0.06	-0.04	29.32	32.68	34.79	35.82	26.89	-0.033
7.190	20.44	211.01	-0.058	-0.036	24.870	25.701	55.41	-59.65	37.78	-1053.73	-4.39	-1.87	0.06	-0.04	29.34	32.69	34.96	35.78	26.88	-0.032
7.200	20.49	211.42	-0.067	-0.036	24.870	25.710	55.36	-57.42	33.63	-1053.97	-4.22	-1.10	0.05	-0.03	29.38	32.84	34.97	35.78	26.88	-0.033
7.210	20.51	211.90	-0.063	-0.040	24.872	25.681	55.41	-55.18	31.60	-1053.62	-4.01	-0.77	0.05	-0.03	29.40	32.84	35.03	35.78	26.89	-0.032
7.220	20.53	212.17	-0.061	-0.031	24.871	25.677	55.30	-55.01	30.11	-1054.45	-4.30	-0.91	0.05	-0.03	29.40	32.79	35.08	35.72	26.88	-0.031
7.230	20.56	212.51	-0.069	-0.046	24.874	25.664	55.36	-55.26	29.56	-1053.54	-5.27	-1.49	0.05	-0.03	29.42	32.79	35.08	35.84	26.87	-0.031
7.240	20.59	212.79	-0.066	-0.031	24.865	25.672	55.41	-55.92	29.40	-1056.42	-4.73	-2.07	0.05	-0.03	29.44	32.82	35.03	35.64	26.89	-0.031
7.250	20.61	212.99	-0.066	-0.037	24.873	25.671	55.36	-56.74	27.38	-1059.89	-4.05	-2.08	0.05	-0.03	29.45	32.71	34.97	35.58	26.89	-0.031
7.260	20.65	213.33	-0.066	-0.033	24.871	25.676	55.41	-60.06	26.64	-1060.58	-4.04	-2.56	0.06	-0.03	29.46	32.63	34.91	35.48	26.87	-0.031
7.270	20.68	213.74	-0.063	-0.036	24.870	25.667	55.41	-61.92	28.05	-1062.15	-3.64	-2.46	0.06	-0.03	29.48	32.53	34.85	35.38	26.88	-0.031
7.280	20.72	214.29	-0.064	-0.037	24.871	25.653	55.36	-61.67	27.36	-1061.53	-4.07	-1.89	0.06	-0.03	29.49	32.45	34.77	35.20	26.90	-0.031
7.290	20.76	214.70	-0.063	-0.036	24.872	25.650	55.46	-60.31	28.05	-1062.98	-3.65	-1.58	0.06	-0.03	29.48	32.36	34.52	35.29	26.88	-0.030
7.300	20.80	215.04	-0.067	-0.040	24.870	25.661	55.30	-57.39	27.39	-1060.24	-4.53	-1.10	0.05	-0.03	29.48	32.22	34.40	35.19	26.87	-0.031
7.310	20.84	215.52	-0.064	-0.036	24.870	25.650	55.30	-55.98	29.45	-1059.14	-3.90	-1.21	0.05	-0.03	29.40	32.07	34.12	34.96	26.89	-0.030
7.320	20.87	215.86	-0.064	-0.036	24.870	25.655	55.25	-53.47	28.76	-1056.74	-4.16	-0.74	0.05	-0.03	29.12	31.96	33.87	34.85	26.89	-0.031
7.330	20.90	216.27	-0.073	-0.034	24.872	25.641	55.41	-48.86	28.06	-1055.07	-4.27	-0.22	0.05	-0.03	28.75	31.87	33.69	34.60	26.88	-0.030
7.340	20.92	216.41	-0.063	-0.040	24.868	25.648	55.36	-48.39	28.14	-1056.25	-3.58	-0.63	0.05	-0.03	28.26	31.88	33.74	34.67	26.87	-0.030
7.350	20.94	216.68	-0.063	-0.040	24.872	25.638	55.36	-46.66	27.45	-1058.42	-3.20	-1.02	0.04	-0.03	27.76	31.87	33.60	34.63	26.89	-0.030
7.360	20.96	216.75	-0.063	-0.034	24.870	25.653	55.36	-43.97	25.28	-1058.09	-4.22	-1.11	0.04	-0.02	27.27	31.88	33.53	34.66	26.89	-0.031
7.370	20.97	216.89	-0.069	-0.031	24.871	25.654	55.30	-43.63	25.25	-1062.64	-3.60	-1.82	0.04	-0.02	26.83	31.91	33.61	34.67	26.87	-0.031
7.380	21.00	217.03	-0.073	-0.033	24.867	25.672	55.41	-44.30	25.24	-1063.87	-4.09	-2.41	0.04	-0.02	26.44	32.01	33.58	34.78	26.88	-0.031
7.390	21.02	217.30	-0.060	-0.040	24.872	25.662	55.41	-45.28	26.69	-1066.39	-3.83	-2.72	0.04	-0.03	26.13	32.11	33.72	34.81	26.90	-0.031
7.400	21.04	217.50	-0.066	-0.033	24.865	25.666	55.46	-46.41	28.70	-1065.08	-4.04	-2.89	0.04	-0.03	25.93	32.18	33.75	34.94	26.88	-0.031
7.410	21.08	217.78	-0.063	-0.031	24.867	25.680	55.41	-48.96	30.76	-1066.02	-3.90	-2.94	0.05	-0.03	25.82	32.28	33.86	35.05	26.88	-0.032
7.420	21.13	218.12	-0.070	-0.031	24.867	25.696	55.36	-51.27	35.62	-1063.26	-3.95	-2.85	0.05	-0.03	25.80	32.34	34.00	35.22	26.89	-0.032
7.430	21.16	218.53	-0.057	-0.034	24.868	25.687	55.41	-52.18	38.43	-1059.67	-4.30	-2.45	0.05	-0.04	25.85	32.47	34.15	35.17	26.89	-0.032
7.440	21.19	218.94	-0.072	-0.036	24.868	25.684	55.41	-54.85	39.15	-1058.69	-4.02	-2.36	0.05	-0.04	25.93	32.49	34.28	35.43	26.87	-0.032
7.450	21.25	219.42	-0.066	-0.040	24.872	25.690	55.36	-57.27	39.20	-1054.98	-4.63	-2.12	0.05	-0.04	26.05	32.63	34.49	35.58	26.88	-0.032
7.460	21.29	219.90	-0.067	-0.036	24.872	25.685	55.36	-59.25	38.47	-1055.32	-4.11	-1.87	0.06	-0.04	26.19	32.63	34.72	35.72	26.89	-0.032
7.470	21.34	220.31	-0.069	-0.030	24.874	25.699	55.36	-62.03	34.26	-1056.84	-3.50	-1.62	0.06	-0.03	26.33	32.69	34.80	35.78	26.88	-0.032
7.480	21.38	221.06	-0.067	-0.037	24.869	25.662	55.25	-64.10	29.48	-1055.06	-4.04	-1.65	0.06	-0.03	26.49	32.71	34.96	35.67	26.87	-0.031
7.490	21.43	221.54	-0.066	-0.036	24.872	25.668	55.36	-65.18	25.99	-1057.22	-4.11	-1.81	0.06	-0.02	26.61	32.58	35.10	35.84	26.89	-0.031
7.500	21.48	222.15	-0.064	-0.031	24.871	25.658	55.30	-62.15	23.84	-1055.32	-5.28	-1.04	0.06	-0.02	26.76	32.68	35.05	35.78	26.89	-0.031
7.510	21.52	222.63	-0.073	-0.033	24.871	25.647	55.30	-60.71	21.76	-1057.00	-5.61	-1.15	0.06	-0.02	26.92	32.71	35.05	35.75	26.87	-0.030
7.520	21.56	223.18	-0.073	-0.033	24.867	25.628	55.36	-60.25	19.67	-1060.14	-5.61	-1.57	0.06	-0.02	27.07	32.66	35.05	35.72	26.88	-0.030
7.530	21.60	223.45	-0.066	-0.039	24.872	25.641	55.41	-59.40	21.12	-1061.43	-4.87	-1.55	0.06	-0.02	27.21	32.63	34.96	35.49	26.90	-0.030
7.540	21.64	223.93	-0.064	-0.044	24.876	25.642	55.30	-62.17	22.58	-1062.87	-4.29	-2.17	0.06	-0.02	27.39	32.52	34.93	35.60	26.89	-0.030
7.550	21.67	224.34	-0.066	-0.037	24.871	25.628	55.41	-61.80	23.20	-1065.74	-3.59	-1.74	0.06	-0.02	27.50	32.47	34.76	35.54	26.87	-0.030
7.560	21.73	224.75	-0.064	-0.037	24.873	25.647	55.30	-60.58	24.58	-1064.41	-3.86	-1.29	0.06	-0.02	27.65	32.34	34.66	35.40	26.88	-0.030
7.570	21.77	225.30	-0.070	-0.046	24.871	25.634	55.30	-59.48	23.97	-1062.52	-4.72	-1.14	0.06	-0.02	27.78	32.28	34.42	35.29	26.90	-0.030
7.580	21.81	225.78	-0.060	-0.037	24.869	25.629	55.30	-55.86	24.57	-1061.66	-4.67	-0.50	0.05	-0.02	27.91	32.14	34.17	34.94	26.88	-0.030
7.590	21.84	226.05	-0.061	-0.037	24.867	25.636	55.41	-53.87	23.89	-1062.87	-4.12	-0.74	0.05	-0.02	28.03	32.09	33.84	34.93	26.87	-0.030
7.600	21.88	226.33	-0.063	-0.036	24.870	25.649	55.41	-49.95	23.88	-1061.43	-4.45	-0.38	0.05	-0.02	28.15	31.90	33.74	34.85	26.89	-0.030
7.610	21.89	226.74	-0.064	-0.028	24.866	25.614	55.36	-44.91	23.12	-1064.04	-3.64	0.15	0.04	-0.02	28.26	31.90	33.61	34.79	26.89	-0.029
7.620	21.92	227.01	-0.066	-0.031	24.871	25.615	55.36	-41.93	23.15	-1063.35	-3.77	-0.22	0.04	-0.02	28.35	31.88	33.58	34.78	26.87	-0.029
7.630	21.94	227.08	-0.061	-0.040	24.872	25.629	55.41	-42.38	21.84	-1064.46	-4.26	-1.37	0.04	-0.02	28.43	31.91	33.61	34.66	26.89	-0.030
7.640	21.95	227.22	-0.066	-0.039	24.870	25.630	55.36	-43.85	22.51	-1066.14	-4.17	-2.39	0.04	-0.02	28.52	31.91	33.67	34.75	26.90	-0.030
7.650	21.98	227.42	-0.066	-0.037	24.873	25.640	55.36	-44.40	23.19	-1067.83	-4.07	-2.69	0.04	-0.02	28.57	32.06	33.66	34.87	26.88	-0.030
7.660	22.00	227.69	-0.064	-0.040	24.872	25.636	55.46	-45.16	26.69	-1069.38	-3.35	-2.43	0.04	-0.02	28.64	32.12	33.74	34.93	26.88	-0.030
7.670	22.03	227.90	-0.072	-0.039	24.870	25.646	55.36	-47.94	28.05	-1070.34	-3.32	-3.06	0.04	-0.03	28.69	32.18	33.89	34.99	26.89	-0.030
7.680	22.06	228.17	-0.069	-0.036	24.872	25.653	55.41	-48.27	30.79	-1067.70	-3.88	-2.79	0.05	-0.03	28.75	32.30	34.00	34.94	26.89	-0.030
7.690	22.10	228.38	-0.069	-0.044	24.876	25.673	55.36	-49.18	32.96	-1064.35	-4.63	-2.39	0.05	-0.03	28.77	32.38	34.15	35.08	26.87	-0.031
7.700	22.14	228.86	-0.077	-0.033	24.873	25.668	55.41	-49.50	34.93	-1061.36	-4.86	-2.11	0.05	-0.03	28.85	32.49	34.31	35.26	26.88	-0.031
7.710	22.16	229.20	-0.061	-0.039	24.870	25.657	55.36	-50.37	35.00	-1059.54	-4.65	-1.70	0.05	-0.03	28.90	32.52	34.48	35.31	26.90	-0.031
7.720	22.20	229.47	-0.075	-0.036	24.872	25.669	55.36	-52.90	34.99	-1057.74	-4.50	-1.74	0.05	-0.03	28.93	32.57	34.63	35.38	26.88	-0.031
7.730	22.24	229.95	-0.069	-0.039	24.870	25.659	55.46	-57.35	33.66	-1056.26	-3.87	-1.96	0.05	-0.03	28.96	32.66	34.77	35.61	26.87	-0.031
7.740	22.28	230.29	-0.064	-0.034	24.872	25.664	55.36	-61.80	29.46	-1056.50	-3.73	-2.17	0.06	-0.03	29.00	32.60	34.86	35.49	26.89	-0.031
7.750	22.32	230.98	-0.075	-0.034	24.868	25.636	55.36	-64.76	27.38	-1056.23	-3.74	-1.79	0.06	-0.03	29.04	32.69	34.91	35.55	26.89	-0.030
7.760	22.37	231.39	-0.069	-0.036	24.870	25.654	55.36	-66.59	26.00	-1054.80	-4.27	-1.68	0.06	-0.02	29.09	32.71	34.93	35.57	26.87	-0.031
7.770	22.41	232.07	-0.064	-0.036	24.872	25.616	55.25	-64.24	23.90	-1057.81	-4.11	-1.07	0.06	-0.02	29.13	32.68	34.94	35.58	26.88	-0.029
7.780	22.46	232.48	-0.072	-0.025	24.868	25.629	55.51	-63.09	22.39	-1056.74	-5.22	-1.33	0.06	-0.02	29.17	32.68	34.89	35.41	26.90	-0.030
7.790	22.50	233.03	-0.057	-0.031	24.871	25.622	55.36	-60.71	23.15	-1059.61	-4.43	-1.15	0.06	-0.02	29.22	32.61	34.71	35.54	26.88	-0.029
7.800	22.55	233.44	-0.070	-0.036	24.874	25.625	55.36	-60.30	24.57	-1062.00	-4.03	-1.14	0.06	-0.02	29.26	32.53	34.77	35.46	26.87	-0.029
7.810	22.58	233.71	-0.058	-0.037	24.875	25.637	55.46	-59.47	25.28	-1063.56	-3.75	-1.13	0.06	-0.02	29.31	32.47	34.69	35.43	26.89	-0.030
7.820	22.63	234.19	-0.063	-0.040	24.876	25.632	55.36	-58.52	25.99	-1063.81	-3.95	-0.83	0.06	-0.02	29.36	32.41	34.59	35.35	26.89	-0.030
7.830	22.66	234.53	-0.067	-0.033	24.873	25.637	55.41	-59.74	26.61	-1063.79	-3.90	-1.28	0.06	-0.03	29.40	32.33	34.49	35.08	26.88	-0.030
7.840	22.71	235.08	-0.066	-0.037	24.873	25.630	55.41	-58.54	26.66	-1062.52	-4.34	-0.84	0.06	-0.03	29.46	32.18	34.18	35.05	26.88	-0.030
7.850	22.76	235.42	-0.069	-0.049	24.881	25.645	55.36	-58.95	28.20	-1061.17	-3.38	-0.84	0.06	-0.03	29.48	32.09	34.06	34.93	26.89	-0.030
7.860	22.81	235.97	-0.072	-0.036	24.874	25.643	55.36	-58.79	28.07	-1060.19	-3.31	-0.97	0.06	-0.03	29.52	32.04	33.95	34.79	26.88	-0.030
7.870	22.85	236.65	-0.069	-0.044	24.878	25.616	55.36	-55.61	28.86	-1060.20	-3.13	-0.35	0.05	-0.03	29.57	31.98	33.87	34.72	26.87	-0.029
7.880	22.90	236.99	-0.070	-0.036	24.870	25.631	55.36	-52.09	28.07	-1057.46	-4.11	-0.42	0.05	-0.03	29.61	31.99	33.87	34.63	26.89	-0.030
7.890	22.94	237.47	-0.066	-0.036	24.874	25.632	55.36	-47.67	26.66	-1059.99	-4.34	-0.91	0.04	-0.03	29.66	32.04	33.81	34.69	26.89	-0.030
7.900	22.97	237.75	-0.060	-0.036	24.872	25.628	55.41	-45.53	26.66	-1063.13	-4.02	-1.30	0.04	-0.03	29.70	32.11	33.87	34.66	26.88	-0.030
7.910	23.01	238.16	-0.072	-0.031	24.871	25.636	55.36	-45.63	27.29	-1064.34	-4.44	-2.01	0.04	-0.03	29.76	32.15	33.89	34.72	26.88	-0.030
7.920	23.04	238.36	-0.070	-0.036	24.874	25.640	55.41	-44.52	31.50	-1065.43	-4.08	-2.29	0.04	-0.03	29.84	32.23	34.00	34.78	26.90	-0.030
7.930	23.07	238.29	-0.066	-0.028	24.870	25.684	55.41	-42.85	33.50	-1065.55	-3.98	-2.26	0.04	-0.03	29.89	32.25	34.06	35.04	26.89	-0.032
7.940	23.08	238.63	-0.076	-0.030	24.870	25.657	55.41	-41.49	36.28	-1063.74	-4.51	-1.96	0.04	-0.03	29.96	32.49	34.32	34.99	26.87	-0.031
7.950	23.10	238.77	-0.072	-0.031	24.875	25.668	55.46	-42.91	40.48	-1062.07	-3.83	-2.28	0.04	-0.04	30.05	32.41	34.40	35.11	26.88	-0.031
7.960	23.12	238.77	-0.067	-0.040	24.874	25.689	55.46	-44.33	41.97	-1059.06	-4.04	-2.16	0.04	-0.04	30.13	32.52	34.55	35.16	26.90	-0.032
7.970	23.13	238.98	-0.072	-0.036	24.876	25.683	55.41	-47.81	41.24	-1058.69	-3.68	-2.51	0.05	-0.04	30.22	32.60	34.66	35.28	26.88	-0.031
7.980	23.16	239.18	-0.066	-0.033	24.871	25.686	55.41	-52.85	39.84	-1055.32	-3.91	-2.60	0.05	-0.04	30.32	32.68	34.74	35.32	26.87	-0.032
7.990	23.18	239.39	-0.063	-0.040	24.880	25.695	55.36	-58.44	35.76	-1053.50	-4.34	-2.55	0.06	-0.03	30.40	32.69	34.91	35.46	26.89	-0.032
8.000	23.22	239.87	-0.066	-0.025	24.870	25.680	55.46	-63.46	31.45	-1053.62	-4.12	-2.63	0.06	-0.03	30.49	32.74	34.96	35.51	26.89	-0.032
8.010	23.25	240.34	-0.069	-0.037	24.873	25.665	55.46	-64.06	29.48	-1053.03	-4.69	-2.08	0.06	-0.03	30.56	32.74	34.99	35.57	26.87	-0.031
8.020	23.30	240.89	-0.070	-0.036	24.880	25.658	55.36	-62.02	28.05	-1054.82	-5.09	-1.18	0.06	-0.03	30.63	32.71	35.03	35.61	26.88	-0.030
8.030	23.33	241.44	-0.064	-0.031	24.879	25.636	55.46	-61.03	28.01	-1055.55	-4.96	-1.31	0.06	-0.03	30.67	32.68	35.02	35.41	26.90	-0.030
8.040	23.36	241.71	-0.066	-0.028	24.871	25.642	55.41	-58.24	27.97	-1058.68	-4.66	-1.12	0.06	-0.03	30.69	32.66	34.99	35.40	26.88	-0.030
8.050	23.39	242.12	-0.070	-0.036	24.878	25.630	55.41	-58.34	27.35	-1060.11	-4.40	-1.40	0.06	-0.03	30.71	32.53	34.93	35.48	26.87	-0.029
8.060	23.42	242.46	-0.063	-0.047	24.881	25.624	55.36	-59.30	27.47	-1061.67	-4.16	-1.70	0.06	-0.03	30.70	32.49	34.80	35.37	26.89	-0.029
8.070	23.45	242.60	-0.070	-0.033	24.875	25.650	55.41	-58.09	28.70	-1060.35	-4.53	-1.26	0.05	-0.03	30.64	32.41	34.68	35.29	26.89	-0.030
8.080	23.49	243.08	-0.066	-0.031	24.875	25.641	55.41	-59.78	29.38	-1059.62	-4.60	-1.29	0.06	-0.03	30.58	32.36	34.48	35.16	26.87	-0.030
8.090	23.53	243.49	-0.072	-0.034	24.872	25.638	55.36	-58.83	30.10	-1058.19	-4.79	-0.99	0.06	-0.03	30.49	32.20	34.28	35.16	26.88	-0.030
8.100	23.57	243.90	-0.063	-0.039	24.881	25.640	55.41	-58.83	30.85	-1056.63	-4.80	-0.99	0.06	-0.03	30.45	32.09	34.03	34.93	26.89	-0.030
8.110	23.62	244.45	-0.072	-0.031	24.873	25.634	55.41	-56.18	30.79	-1055.54	-4.52	-0.65	0.05	-0.03	30.37	32.06	33.87	34.85	26.88	-0.030
8.120	23.65	244.86	-0.072	-0.037	24.877	25.631	55.41	-53.22	29.47	-1053.29	-5.01	-0.59	0.05	-0.03	30.29	32.07	33.80	34.82	26.87	-0.029
8.130	23.69	245.20	-0.069	-0.044	24.878	25.636	55.36	-48.98	28.16	-1057.47	-4.04	-0.51	0.05	-0.03	30.21	32.11	33.72	34.82	26.89	-0.030
8.140	23.72	245.61	-0.066	-0.033	24.875	25.623	55.46	-47.23	28.02	-1057.26	-4.94	-1.33	0.04	-0.03	30.15	32.09	33.72	34.79	26.90	-0.029
8.150	23.75	245.88	-0.057	-0.036	24.874	25.630	55.30	-48.17	29.44	-1060.38	-4.39	-2.06	0.05	-0.03	30.12	32.18	33.75	34.99	26.88	-0.029
8.160	23.79	246.16	-0.064	-0.037	24.879	25.641	55.46	-49.95	31.53	-1061.46	-4.39	-2.81	0.05	-0.03	30.05	32.23	33.84	35.05	26.88	-0.030
8.170	23.83	246.50	-0.072	-0.027	24.871	25.651	55.36	-49.56	33.50	-1063.15	-4.14	-2.81	0.05	-0.03	29.98	32.36	33.94	35.13	26.89	-0.030
8.180	23.87	246.84	-0.069	-0.039	24.877	25.656	55.36	-51.53	37.09	-1063.84	-3.36	-3.00	0.05	-0.03	29.93	32.45	34.06	35.17	26.88	-0.030
8.190	23.91	247.25	-0.060	-0.036	24.876	25.658	55.46	-51.33	38.44	-1062.67	-3.80	-2.44	0.05	-0.04	29.88	32.52	34.06	35.41	26.87	-0.030
8.200	23.95	247.66	-0.056	-0.031	24.871	25.660	55.36	-52.62	41.87	-1060.48	-3.79	-2.46	0.05	-0.04	29.82	32.68	34.38	35.49	26.88	-0.031
8.210	23.99	248.00	-0.060	-0.040	24.878	25.665	55.36	-52.21	41.28	-1057.35	-4.15	-2.03	0.05	-0.04	29.81	32.74	34.55	35.61	26.89	-0.031
8.220	24.02	248.28	-0.058	-0.030	24.876	25.666	55.46	-51.40	39.79	-1056.40	-4.27	-1.58	0.05	-0.04	29.77	32.82	34.71	35.76	26.88	-0.031
8.230	24.05	248.55	-0.063	-0.033	24.875	25.668	55.41	-50.97	35.66	-1054.59	-4.73	-1.13	0.05	-0.03	29.74	32.93	34.82	35.84	26.87	-0.031
8.240	24.05	248.82	-0.061	-0.033	24.873	25.645	55.46	-52.20	32.89	-1056.38	-4.19	-1.15	0.05	-0.03	29.70	32.96	34.93	35.75	26.89	-0.030
8.250	24.06	249.10	-0.066	-0.040	24.878	25.631	55.46	-53.97	30.20	-1057.56	-3.92	-1.46	0.05	-0.03	29.66	32.95	34.97	35.87	26.89	-0.029
8.260	24.06	249.17	-0.064	-0.034	24.874	25.624	55.41	-52.15	26.65	-1057.70	-4.67	-1.13	0.05	-0.03	29.62	32.93	34.99	35.87	26.87	-0.029
8.270	24.08	249.30	-0.066	-0.034	24.874	25.630	55.36	-51.32	26.64	-1058.68	-4.83	-1.12	0.05	-0.03	29.58	32.93	34.94	35.82	26.88	-0.030
8.280	24.09	249.51	-0.069	-0.036	24.874	25.614	55.36	-55.72	25.26	-1062.40	-4.40	-2.20	0.05	-0.02	29.56	32.90	34.91	35.76	26.89	-0.029
8.290	24.10	249.64	-0.061	-0.030	24.876	25.615	55.30	-58.52	25.19	-1063.94	-4.30	-2.39	0.05	-0.02	29.52	32.95	34.83	35.63	26.87	-0.029
8.300	24.13	249.92	-0.066	-0.034	24.876	25.612	55.41	-59.81	24.54	-1068.24	-3.41	-1.99	0.06	-0.02	29.50	32.77	34.79	35.63	26.87	-0.029
8.310	24.15	250.26	-0.070	-0.037	24.875	25.606	55.46	-59.58	24.57	-1066.09	-3.87	-1.42	0.06	-0.02	29.48	32.69	34.71	35.52	26.88	-0.029
8.320	24.19	250.67	-0.072	-0.036	24.876	25.604	55.41	-57.79	24.53	-1067.30	-4.38	-1.11	0.05	-0.02	29.46	32.60	34.51	35.38	26.88	-0.028
8.330	24.22	250.88	-0.073	-0.028	24.871	25.612	55.41	-55.59	26.55	-1065.74	-4.26	-0.78	0.05	-0.02	29.44	32.49	34.35	35.25	26.86	-0.029
8.340	24.25	251.15	-0.073	-0.040	24.878	25.619	55.41	-54.99	25.29	-1065.50	-4.07	-0.91	0.05	-0.02	29.43	32.49	34.12	34.99	26.87	-0.029
8.350	24.29	251.56	-0.054	-0.036	24.874	25.617	55.41	-54.42	25.94	-1063.33	-4.48	-1.04	0.05	-0.02	29.42	32.42	34.00	35.05	26.88	-0.029
8.360	24.33	251.90	-0.066	-0.034	24.876	25.621	55.36	-51.76	24.55	-1061.55	-4.52	-0.70	0.05	-0.02	29.40	32.34	33.92	34.99	26.86	-0.029
8.370	24.37	252.45	-0.064	-0.037	24.873	25.610	55.36	-52.85	26.68	-1062.14	-3.85	-1.29	0.05	-0.03	29.41	32.30	33.84	35.05	26.86	-0.029
8.380	24.40	252.93	-0.066	-0.039	24.877	25.595	55.46	-51.95	24.60	-1065.87	-3.52	-1.70	0.05	-0.02	29.40	32.30	33.86	35.04	26.87	-0.028
8.390	24.46	253.20	-0.061	-0.039	24.877	25.626	55.46	-53.32	26.67	-1067.08	-3.69	-2.44	0.05	-0.02	29.38	32.39	33.89	35.04	26.87	-0.029
8.400	24.50	253.61	-0.063	-0.033	24.871	25.629	55.36	-49.73	25.89	-1069.02	-4.18	-1.81	0.05	-0.02	29.38	32.52	33.95	35.08	26.85	-0.030
8.410	24.54	254.16	-0.066	-0.037	24.873	25.622	55.41	-47.75	28.02	-1070.70	-3.83	-2.06	0.04	-0.03	29.37	32.53	34.04	35.13	26.86	-0.029
8.420	24.57	254.50	-0.067	-0.033	24.875	25.617	55.36	-45.24	30.75	-1072.24	-3.27	-2.02	0.04	-0.03	29.38	32.60	34.15	35.25	26.87	-0.029
8.430	24.61	254.70	-0.067	-0.034	24.876	25.635	55.41	-44.85	33.54	-1068.17	-4.12	-2.02	0.04	-0.03	29.38	32.65	34.25	35.29	26.86	-0.030
8.440	24.64	254.91	-0.061	-0.028	24.871	25.643	55.36	-48.46	36.26	-1063.71	-4.54	-2.66	0.05	-0.03	29.36	32.76	34.40	35.41	26.85	-0.030
8.450	24.67	255.11	-0.073	-0.034	24.876	25.657	55.36	-52.82	38.42	-1062.77	-3.99	-3.03	0.05	-0.04	29.36	32.69	34.38	35.52	26.86	-0.030
8.460	24.70	255.46	-0.064	-0.043	24.877	25.656	55.41	-56.53	37.83	-1058.09	-4.51	-2.39	0.05	-0.04	29.38	32.79	34.60	35.61	26.87	-0.030
8.470	24.74	255.94	-0.063	-0.040	24.878	25.652	55.51	-61.98	35.74	-1057.47	-4.04	-2.48	0.06	-0.03	29.40	32.80	34.72	35.67	26.84	-0.030
8.480	24.79	256.48	-0.061	-0.033	24.873	25.640	55.46	-65.09	32.19	-1056.38	-4.30	-1.96	0.06	-0.03	29.40	32.80	34.80	35.70	26.85	-0.030
8.490	24.84	257.10	-0.066	-0.040	24.876	25.632	55.46	-67.05	28.80	-1056.85	-4.31	-1.71	0.06	-0.03	29.42	32.79	34.74	35.70	26.86	-0.030
8.500	24.89	257.71	-0.067	-0.027	24.879	25.628	55.30	-67.45	25.17	-1057.82	-5.11	-1.71	0.06	-0.02	29.46	32.77	34.77	35.69	26.86	-0.029
8.510	24.94	258.33	-0.075	-0.031	24.875	25.610	55.51	-64.96	23.83	-1060.72	-4.65	-1.24	0.06	-0.02	29.43	32.76	34.83	35.63	26.84	-0.029
8.520	24.99	258.88	-0.070	-0.036	24.878	25.613	55.41	-64.51	22.48	-1065.72	-3.71	-1.22	0.06	-0.02	29.45	32.68	34.80	35.58	26.86	-0.029
8.530	25.04	259.35	-0.069	-0.028	24.875	25.614	55.36	-64.63	22.39	-1065.25	-4.26	-1.51	0.06	-0.02	29.47	32.65	34.76	35.46	26.86	-0.029
8.540	25.08	259.90	-0.063	-0.039	24.881	25.603	55.46	-62.98	21.80	-1066.10	-4.30	-1.06	0.06	-0.02	29.47	32.60	34.76	35.20	26.84	-0.028
8.550	25.12	260.24	-0.063	-0.034	24.882	25.607	55.36	-61.73	24.53	-1066.08	-3.89	-1.03	0.06	-0.02	29.48	32.55	34.49	35.28	26.84	-0.028
8.560	25.16	260.65	-0.066	-0.039	24.881	25.609	55.41	-58.83	25.97	-1064.04	-4.30	-0.56	0.06	-0.02	29.50	32.47	34.37	35.00	26.86	-0.028
8.570	25.21	261.20	-0.063	-0.039	24.881	25.603	55.41	-57.85	27.37	-1061.06	-4.55	-0.68	0.05	-0.03	29.49	32.39	34.11	34.90	26.85	-0.028
8.580	25.25	261.61	-0.069	-0.031	24.880	25.605	55.41	-55.47	28.00	-1060.09	-4.32	-0.49	0.05	-0.03	29.52	32.33	33.98	34.81	26.84	-0.028
8.590	25.28	262.02	-0.067	-0.039	24.881	25.598	55.41	-54.46	27.38	-1058.53	-4.54	-0.61	0.05	-0.03	29.53	32.22	33.84	34.93	26.85	-0.028
